backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_activity_loss,best_test_next_remaining_time_loss,train_next_remaining_time_loss,best_test_next_activity_acc,test_next_activity_acc,train_next_activity_acc,best_train_next_time_to_next_event_loss,test_next_activity_loss,test_next_remaining_time_loss,test_next_time_to_next_event_loss,_wandb.runtime,train_next_time_to_next_event_loss,best_test_next_activity_loss,train_next_activity_loss,_timestamp,best_train_next_activity_acc,_step,_runtime,best_test_next_time_to_next_event_loss,best_train_next_remaining_time_loss
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,45,sum,1140162,1140162,0.01,we8qua9u,splendid-totem-1331,0.6784657681925913,0.9831207637975712,0.6224205274260446,0.7047524752475247,0.6720792079207921,0.8194756554307117,0.681929559028997,1.0816328112913831,1.085330360337059,1.2038476925085086,6,0.681929559028997,1.0816328112913831,0.6784657681925913,1764132780.7416215,0.8194756554307117,24,6.904454411,1.1393154393564355,0.6154991464221968
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,41,sum,1151607,1151607,0.01,dmbnvkvf,rich-tree-1332,0.6500177397026287,0.8165939420562867,0.5557608271882318,0.7070083359061439,0.7070083359061439,0.8061413315856433,0.7121878865552053,0.9345830320833494,0.9829902726656568,0.9635281493612998,24,0.7171842043509833,0.9345830320833494,0.6500177397026287,1764132815.6470451,0.8061413315856433,24,24.098640148,0.9022856149087536,0.5537882250107825
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,42,sum,1151607,1151607,0.01,gac3xmf2,devout-meadow-1333,0.6752284958219283,0.751609749012282,0.5372961441311226,0.705989502933004,0.705989502933004,0.7989706619376229,0.7210838988189539,0.9491046393201028,0.8452260482896438,0.9369188865197592,23,0.7263310210109837,0.9491046393201028,0.6752284958219283,1764132850.0978854,0.7989706619376229,24,23.570135123,0.9007918628434702,0.5372961441311226
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,43,sum,1151607,1151607,0.01,dlocblgi,breezy-darkness-1334,0.7014945702405915,0.7628764129855375,0.5225317400695502,0.6725841309046002,0.6725841309046002,0.7879255175604303,0.7418493489043706,1.0610989802926734,0.8531785390817961,1.019839022460636,23,0.7418493489043706,1.0610989802926734,0.7014945702405915,1764132884.579103,0.7881953814719149,24,23.68367687,0.9479539146317344,0.5225317400695502
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,44,sum,1151607,1151607,0.01,y7ztcs7i,clean-lion-1335,0.6994067121155945,0.7498359154904098,0.5673339542562599,0.6543068848410003,0.6543068848410003,0.792224064150507,0.7227825275240106,1.1235015690124266,0.8916833447099799,0.9737067481403404,23,0.7227825275240106,1.1235015690124266,0.6994067121155945,1764132919.2399828,0.792224064150507,24,23.870656232,0.9221656509592564,0.5513215919629045
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,45,sum,1151607,1151607,0.01,kl2fsnp7,prime-armadillo-1336,0.6970024154476608,0.791353272464254,0.5354651153269149,0.681444890398271,0.681444890398271,0.7898145649408227,0.7192166757600162,1.0359918305225375,0.9409964796715808,0.9794319739346152,24,0.7192166757600162,1.0359918305225375,0.6970024154476608,1764132954.319684,0.7898145649408227,24,24.125571167,0.9355988425066089,0.5354651153269149
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0005,nep,1,,lstm,41,sum,1133077,1133077,0.01,0x9xii49,visionary-sun-1337,0.3711924486821241,0.665839397743029,0.684506777345852,0.8913506604175543,0.8315580173270842,0.8696082651743435,0.7266972075851118,0.4266304505885519,0.7049969978045374,0.7336427271154485,18,0.7501386152276488,0.3465475684589765,0.3711924486821241,1764132982.8028128,0.8696082651743435,24,18.73900568,0.7300165088622683,0.6077068839563772
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0005,nep,1,,lstm,42,sum,1133077,1133077,0.01,eoqwp2tr,helpful-donkey-1338,0.3786919654980847,0.6423213575699336,0.6473886746863481,0.8890782559295555,0.8427780144865786,0.8686181661644425,0.7129529324883385,0.431231014499304,0.6648518685978967,0.7343785058806996,18,0.744642474289039,0.3463367872017382,0.3786919654980847,1764133011.4214094,0.8686181661644425,24,18.691394154,0.7288499335608789,0.597652821863103
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0005,nep,1,,lstm,43,sum,1133077,1133077,0.01,2q6da564,flowing-water-1339,0.3717321345788674,0.6482963460427322,0.6263986483248358,0.8929129385030535,0.727879562562136,0.8508394317692639,0.7129946291164443,0.6744325589327764,0.6749603290175904,0.7454031636948241,18,0.7281271689419494,0.356119158863598,0.42815801954659416,1764133039.9037054,0.8671975893241498,24,18.609611814,0.7449430741466018,0.6211304387500253
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0005,nep,1,,lstm,44,sum,1133077,1133077,0.01,oh9fki1n,copper-music-1340,0.3794284244164587,0.6662218705816476,0.6259841005914025,0.8785683851725608,0.7987501775316006,0.8661213947481705,0.7091692007773404,0.46369990346242446,0.7038783174467906,0.736849597123109,18,0.7107813874144929,0.4147132430085403,0.3794284244164587,1764133068.076142,0.8669823504089539,24,18.570267047,0.7277968124543515,0.5948255121015137
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,32,25,,,5,512,BPI20RequestForPayment,,0.0005,nep,1,,lstm,45,sum,1133077,1133077,0.01,maipuvhg,celestial-voice-1341,0.376888389111181,0.6518266648329247,0.6809532779688677,0.885953699758557,0.829995739241585,0.8637537666810159,0.7025281718102602,0.4607763410952091,0.727610927907399,0.7449284564228055,18,0.7345490605472954,0.4058603865909671,0.399801804554447,1764133096.1935527,0.8637537666810159,24,18.434393214,0.7311462885343695,0.6089134291847154
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0005,nep,1,,lstm,41,sum,141725,141725,0.01,4jvjv9ny,dark-cosmos-1342,0.5166434157126518,1.307660123297648,0.6451513135183513,0.6401558478696026,0.37843151272519304,0.8162166300852433,0.7120064722480155,2.558482151833268,3.3721464799068843,1.457069874764307,34,0.7185963993141634,1.3499885103107352,0.5166434157126518,1764133142.7150216,0.8162166300852433,24,34.058257637,1.396457623030957,0.6294738238019231
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0005,nep,1,,lstm,42,sum,141725,141725,0.01,f5u6n897,whole-bird-1343,0.5391004002015368,1.1993905760950794,0.7681243737076203,0.5747605090077209,0.48098370031455534,0.8131199700542766,0.6961308130230499,1.859658332630536,1.3952886523060504,1.4993242891577268,34,0.6971848050244173,1.4050308676968652,0.5391776534517272,1764133189.709546,0.8131199700542766,24,34.437228513,1.3912521768100337,0.6551377686838756
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0005,nep,1,,lstm,43,sum,141725,141725,0.01,f6e9hult,hardy-firefly-1344,0.5374711391245236,1.191406376538428,0.6468840175177762,0.633739633971976,0.5173005433228481,0.8124308781243088,0.7507222945232611,1.5276711180034896,2.622962068072857,1.6253707488673328,34,0.8754495793344002,1.4307668291571347,0.5374711391245236,1764133236.8345127,0.8124308781243088,24,34.794837934,1.428974730851891,0.6463314550522874
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0005,nep,1,,lstm,44,sum,141725,141725,0.01,zk8bc8t5,dauntless-waterfall-1345,0.5135183358527925,1.2714828958094102,0.63366028880127,0.5931334000571918,0.5931334000571918,0.8171609412485324,0.6956275988101367,1.411758575570355,1.739094935726158,1.8367507581135392,33,0.6997682677434442,1.411758575570355,0.5135183358527925,1764133282.8120315,0.8171609412485324,24,33.673542423,1.4101758852733146,0.6336122816932607
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI12,,0.0005,nep,1,,lstm,45,sum,141725,141725,0.01,a7f69om6,jumping-blaze-1346,0.6826663386991516,1.188219816029532,0.6751566194634873,0.4759615384615384,0.40225550471833,0.7711704354040121,0.8818462933194771,1.8674149986400173,1.4138325404057273,2.1996075807723585,23,0.8818462933194771,1.846340634327191,0.6826663386991516,1764133318.9628897,0.7711704354040121,16,23.716907992,1.4582406693879353,0.6751566194634873
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0005,nep,1,,lstm,41,sum,141982,141982,0.01,9pc4uy9c,jumping-wave-1347,0.3143643962651684,0.8570421282919948,0.5209753883839486,0.8621889433739598,0.8610257662386989,0.8843373553782596,0.5315094715033665,0.3779127539190994,1.2410142685252068,0.9525311332822324,86,0.5315094715033665,0.3779127539190994,0.3143643962651684,1764133428.5420682,0.8843373553782596,19,86.673710214,0.758070634238865,0.5209753883839486
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0005,nep,1,,lstm,42,sum,141982,141982,0.01,q7m05xjt,soft-breeze-1348,0.3218165515450738,0.7630006253030873,0.520172440408587,0.8655835215442109,0.8655835215442109,0.8799169530248483,0.5305400483250761,0.370850775923452,1.4442251708681353,1.0063468531612858,97,0.5305400483250761,0.370850775923452,0.3218165515450738,1764133549.141776,0.8799169530248483,21,97.382873868,0.7620732979367595,0.520172440408587
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0005,nep,1,,lstm,43,sum,141982,141982,0.01,cbawa7u3,dark-donkey-1349,0.3119278555035122,0.7485036619255753,0.521830103713124,0.8671807706133301,0.8671807706133301,0.8852569281306116,0.5325887258323235,0.36462828643109785,1.230164324734131,0.9707224984803244,87,0.5325887258323235,0.36462828643109785,0.3119278555035122,1764133660.4347682,0.8852569281306116,19,87.81430092,0.8220546213056197,0.521830103713124
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0005,nep,1,,lstm,44,sum,141982,141982,0.01,yrhqaiqu,vibrant-salad-1350,0.3119495947744751,0.7034805215783347,0.5194147624710462,0.8635148974844175,0.8630469136807265,0.8844552493208688,0.5286375320994375,0.3640984142928887,1.260318163282262,0.9680092309699304,93,0.5286375320994375,0.3640984142928887,0.3119495947744751,1764133776.697406,0.8844552493208688,20,93.030650089,0.7503061920610405,0.5194147624710462
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI17,,0.0005,nep,1,,lstm,45,sum,141982,141982,0.01,6cluo1wv,distinctive-moon-1351,0.31108587757987044,0.6916950605718982,0.5207766532269511,0.8647323336114107,0.8647323336114107,0.8852097705535679,0.5314699234664713,0.35835240975362603,1.3499368364930715,0.9945068963761352,97,0.5314699234664713,0.35835240975362603,0.31108587757987044,1764133897.4228024,0.8852097705535679,21,97.228739959,0.7456765164354937,0.5207766532269511
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,41,sum,143010,143010,0.01,al7ynw79,deep-wind-1352,0.6456676411718019,1.0553864220345377,0.5665488596712606,0.7366336633663366,0.7085148514851485,0.8140449438202247,0.6451642554351007,0.9554900820892636,1.2375387240872524,1.1445591146639078,7,0.6499303867754418,0.9476730981203588,0.6456676411718019,1764133913.7343526,0.8140449438202247,24,7.753758434,1.1445591146639078,0.5665488596712606
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,42,sum,143010,143010,0.01,q898ptt3,kind-dragon-1353,0.7213906620325667,1.054834981483988,0.5704140366686418,0.6570297029702971,0.6570297029702971,0.8117977528089888,0.6488014535511031,1.1358329969349474,1.2867922278678063,1.2994349957456683,6,0.6529356195685568,1.1358329969349474,0.7213906620325667,1764133929.029342,0.8117977528089888,24,6.603038072,1.1679178279461246,0.5704140366686418
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,43,sum,143010,143010,0.01,xbg4465i,sparkling-capybara-1354,0.7238237702444698,1.0876396073445236,0.5946024348226826,0.712079207920792,0.6962376237623762,0.8033707865168539,0.643834454825755,1.0216063667523978,1.3055868741781405,1.1926136220799817,6,0.643834454825755,1.0216063667523978,0.7238237702444698,1764133944.075573,0.8033707865168539,24,6.659475337,1.1301903390412282,0.5752158861481742
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,44,sum,143010,143010,0.01,aqonqsn1,peach-darkness-1355,0.6976468432708626,1.0545425354608216,0.5806262412767732,0.7047524752475247,0.7047524752475247,0.8076779026217229,0.6400592132454062,0.9889382723062344,1.244580715670444,1.157706150772548,6,0.6400592132454062,0.9889382723062344,0.6976468432708626,1764133959.2127357,0.8076779026217229,24,6.6391806970000005,1.1091305753500156,0.5806262412767732
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,45,sum,143010,143010,0.01,7i3zgqwn,jolly-cosmos-1356,0.6854316282808111,1.0650264807974938,0.567526130819142,0.6998019801980198,0.6998019801980198,0.8157303370786517,0.6343111473969306,1.0314470589515006,1.186162964471496,1.2365420018564357,6,0.6343111473969306,1.0314470589515006,0.6854316282808111,1764133974.277311,0.8157303370786517,24,6.643347863,1.1703686342144957,0.567526130819142
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0005,nep,1,,lstm,41,sum,148407,148407,0.01,a7msfyf1,deep-forest-1357,0.6817942035148118,0.8823537470271978,0.5017633816432905,0.7058351343007101,0.7058351343007101,0.8049462199776398,0.6896815097590742,0.9331903790352926,0.8984536453911315,0.97175103022972,22,0.6912193138039908,0.9331903790352926,0.6817942035148118,1764134008.0491562,0.8049462199776398,24,22.821309531,0.9414863513405952,0.4996017855480948
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0005,nep,1,,lstm,42,sum,148407,148407,0.01,q26rtdb4,sunny-bee-1358,0.7222542554109069,0.8757842084808679,0.49611975800269986,0.7007718431614696,0.7007718431614696,0.7840510428312579,0.7051331481733587,0.9484918003724144,1.3217396560956314,1.9646542413987729,22,0.7465115957525951,0.9484918003724144,0.7222542554109069,1764134041.483371,0.7840510428312579,24,22.704373332,0.9379156985964514,0.49611975800269986
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0005,nep,1,,lstm,43,sum,148407,148407,0.01,m2h9px47,sweet-firebrand-1359,0.6768472145680883,0.8972715118116124,0.4979428347536076,0.7074405680765669,0.6936400123494906,0.7979875862600717,0.682441569361802,0.999717350129766,1.0251936165555535,0.973876685542654,23,0.6844172469449809,0.9517128850472272,0.6768472145680883,1764134075.3832684,0.798161070203169,24,23.087442347,0.9508337036773504,0.49355761678277943
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0005,nep,1,,lstm,44,sum,148407,148407,0.01,jap32zn8,absurd-cloud-1360,0.6707432777513318,0.8569534061499016,0.4892525311318592,0.73908613769682,0.73908613769682,0.8077412390608736,0.696261947398298,0.8793480887535216,0.888000341299398,1.1941989654889626,22,0.7267459066561512,0.8793480887535216,0.6707432777513318,1764134108.909909,0.8077412390608736,24,22.696371757,0.9356533011671716,0.4892525311318592
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20TravelPermitData,,0.0005,nep,1,,lstm,45,sum,148407,148407,0.01,4uctr53b,firm-wildflower-1361,0.688835684944952,0.8618202202406221,0.5120112947346117,0.6906143871565298,0.6905526397036122,0.7952503951578704,0.681094719305766,0.9582333693426308,0.9020778259107748,0.9604670148603928,22,0.681094719305766,0.9582333693426308,0.688835684944952,1764134142.36926,0.7952503951578704,24,22.681729925,0.935659429179772,0.5106757262644751
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0005,nep,1,,lstm,41,sum,139669,139669,0.01,s8gip4jq,jumping-violet-1362,0.3672648350637225,0.6452526079797386,0.6403185334946644,0.8718931969890641,0.7814230933106093,0.8693930262591476,0.6831609560916817,0.4954752286139782,0.6665755110595599,0.7241907058800339,18,0.6831609560916817,0.45028013709661147,0.3768740591179745,1764134171.1947863,0.8720189410245373,24,18.994830155,0.7145848914212657,0.5739749627640881
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0005,nep,1,,lstm,42,sum,139669,139669,0.01,wtjme4ro,pleasant-night-1363,0.36971341090832505,0.6442275698119614,0.5729631664524086,0.8882261042465559,0.8076977702030962,0.8710718897976755,0.6841300842836916,0.466926291625179,0.6638375877436716,0.731759383823702,18,0.6844892189002889,0.427367781427939,0.37175520832457526,1764134199.2785406,0.8710718897976755,24,18.343887918,0.7148900497299994,0.5729631664524086
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0005,nep,1,,lstm,43,sum,139669,139669,0.01,78ujacfm,fancy-glade-1364,0.36340974174693286,0.6495682165511307,0.5857155519469873,0.8710410453060645,0.7550063911376225,0.8629789065863108,0.6856440189015081,0.5199394366937915,0.6813532151107236,0.7220852581924072,18,0.7438252173566223,0.4059273080889465,0.3767005076348859,1764134227.8447266,0.8713301764959105,24,18.843025477,0.7220852581924072,0.5857155519469873
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0005,nep,1,,lstm,44,sum,139669,139669,0.01,550n9jkz,daily-forest-1365,0.3680855799070269,0.6513638686700363,0.581453160627926,0.8630876295980685,0.7564266439426218,0.8684459750322858,0.686808972598867,0.5746548970540365,0.6525631029486334,0.746562761908955,18,0.695442002649919,0.4238392361658674,0.38429703435351814,1764134256.042801,0.8684459750322858,24,18.292386522,0.7312346784724141,0.581453160627926
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,128,BPI20RequestForPayment,,0.0005,nep,1,,lstm,45,sum,139669,139669,0.01,dism4h1c,fresh-glade-1366,0.3647303613670109,0.6483913181079008,0.6611646832036294,0.8664962363300668,0.8018747337025991,0.8628497632371933,0.6819809636523689,0.47271383832994635,0.7598364474742593,0.7395565814210718,17,0.6877867785292456,0.4333368514583389,0.365606769589684,1764134283.3531032,0.8705553164012053,24,17.624676179,0.7264851043380436,0.5838644801980198
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0005,nep,1,,lstm,41,sum,409373,409373,0.01,6vmhax7p,olive-pine-1367,0.4601040424217567,1.2271416663850825,0.6846083441353918,0.5061302545038604,0.3293001143837575,0.8341330202644072,0.6597381339549345,2.8113774732415733,2.4753210445728033,1.4713270030841168,36,0.6597381339549345,1.6654180843624893,0.4738193366769047,1764134332.1701026,0.8341330202644072,24,36.089904948,1.3994182164511546,0.6275982517456425
rnn,256,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,25,,,5,256,BPI12,,0.0005,nep,1,,lstm,42,sum,409373,409373,0.01,gf69co2u,expert-donkey-1368,0.5648985124706498,1.184069246505375,0.7585331057280349,0.5374428081212468,0.4746389762653703,0.8015585387848162,0.7275004350960376,1.7797250723136573,1.8491725468928724,2.037852077031429,27,0.8239214241625353,1.485008870256537,0.5709338896697224,1764134372.4211264,0.8024603134092185,18,27.746048426,1.4566393124910637,0.647675009474622
