backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_activity_loss,best_test_next_remaining_time_loss,train_next_remaining_time_loss,best_test_next_activity_acc,test_next_activity_acc,train_next_activity_acc,best_train_next_time_to_next_event_loss,test_next_activity_loss,test_next_remaining_time_loss,test_next_time_to_next_event_loss,_wandb.runtime,train_next_time_to_next_event_loss,best_test_next_activity_loss,train_next_activity_loss,_timestamp,best_train_next_activity_acc,_step,_runtime,best_test_next_time_to_next_event_loss,best_train_next_remaining_time_loss,few_shot_k
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI17,512,5e-05,nep,1,256,lstm,43,sum,162247710,37807902,0.1,s0ot6a8e,snowy-sun-123,2.617372932434082,0.7267738383319264,0.5630851048231125,0.1608677369252786,0.05565276958240924,0.185,1.556161111742258,2.888602648338864,0.7662087441131072,1.3487679105724737,280,1.556161111742258,2.888602648338864,2.617372932434082,1763481737.5734763,0.185,9,280.466561864,1.162867293027099,0.5630851048231125,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI17,512,5e-05,nep,1,256,lstm,44,sum,162247710,37807902,0.1,no5oc62d,likely-dew-124,0.30781589199963394,0.6513878313235943,0.5279226789672616,0.874193745294728,0.8137187078221119,0.8863626492133992,0.5518087677555906,0.524026067393034,1.350431601403741,0.9783586372750488,2339,0.5518087677555906,0.3578734598175249,0.30781589199963394,1763484214.8858504,0.8863626492133992,9,2339.036223006,0.7502409148616143,0.5279226789672616,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"-1,-2",5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,14234910,0.1,pk13sh1v,flowing-armadillo-125,0.38828719264589096,0.7145522715254791,0.5413208939273719,0.8508861171587279,0.8508861171587279,0.8601951579096287,0.6202472067376165,0.3864301466167108,0.8164314657696119,0.8975985689629111,1261,0.6202472067376165,0.3856553173756634,0.38828719264589096,1763485744.4587405,0.8601951579096287,9,1261.389921891,0.8262000706582289,0.5413208939273719,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"0,1",5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,14234910,0.1,afv7hea4,sunny-breeze-126,0.3588368716946673,0.7390593787998515,0.5311209193198645,0.8328450024077427,0.8253436968007541,0.8695323581642797,0.5743166582600616,0.5800631691802945,1.9811735722979853,1.1346159054866405,1358,0.5743166582600616,0.4385876968217894,0.3588368716946673,1763487240.6844714,0.8695323581642797,9,1358.567953437,0.8183768301357925,0.5311209193198645,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,0,5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,7147038,0.1,nsdhitxd,pleasant-jazz-127,0.40981885383142697,0.707723332320092,0.5367543424113839,0.8460028079028221,0.8440291370785602,0.8504422263836716,0.6007022849452531,0.4562695573395167,1.5500345986814432,1.001977491420504,1182,0.6007022849452531,0.451792011722426,0.40981885383142697,1763488560.920803,0.8504422263836716,9,1182.535300566,0.8780058292750073,0.5367543424113839,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,-1,5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,7147038,0.1,7cjg13kg,avid-planet-128,0.44301179300285415,0.7770245706503623,0.5471541910335104,0.842760833146818,0.842760833146818,0.8418756802170241,0.6694067404061518,0.41968065655455195,0.8344623657056217,0.8287533769456124,1260,0.6694067404061518,0.41968065655455195,0.44301179300285415,1763489959.061203,0.8418756802170241,9,1260.729362324,0.8287533769456124,0.5471541910335104,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,59166,0.1,10xgaktz,curious-firebrand-129,0.6092982797866754,0.6490044665963537,0.5616712932211003,0.7841679044499156,0.7841679044499156,0.775109238045244,0.7992399047662657,0.5976107662530882,0.6490044665963537,0.95858706494362,1193,0.7992399047662657,0.5976107662530882,0.6092982797866754,1763491288.5607054,0.775109238045244,9,1193.643874154,0.95858706494362,0.5616712932211003,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,0,freeze,,5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,59166,0.1,gl34g6ld,fresh-violet-130,,10.575988093115292,,0.003615005324163564,0.003615005324163564,,,4.15314039930889,10.575988093115292,1.4109235403104237,19,,4.15314039930889,,1763491443.759202,,0,19.646427349,1.4109235403104237,,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI17,,5e-05,nep,1,,lstm,44,sum,124498974,59166,0.1,qcfz36me,solar-brook-131,3.5461756420135497,1.6126232997523196,1.3691672098636627,0.02294137994180723,0.02294137994180723,0.05,3.44226420879364,3.553436533263332,1.6126232997523196,1.2404321859312406,174,3.44226420879364,3.553436533263332,3.5461756420135497,1763491754.6956704,0.05,9,174.938837728,1.205563540822223,1.3691672098636627,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI17,512,5e-05,nep,1,256,lstm,44,sum,162247710,37807902,0.1,6fpqjvs3,sparkling-night-132,2.4919020652771,0.7336882510013738,0.552908387184143,0.1195393411601929,0.03251809198255574,0.26,2.507406137287617,3.4311496202857468,0.8710339323614278,1.261906467045281,256,2.507406137287617,3.1218931399526175,2.4919020652771,1763492149.8917952,0.26,9,256.855345422,1.198880576897238,0.5274142175912857,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI17,512,5e-05,nep,1,256,lstm,45,sum,162247710,37807902,0.1,tvtw18w8,cool-grass-133,0.3092180035501941,0.6266440133725506,0.5286229674563327,0.8699547615656432,0.8660379405999687,0.886227381426616,0.5569160052583612,0.406105178318762,1.2841074330081277,0.965819855316394,2278,0.5569160052583612,0.3570731556529317,0.3092180035501941,1763494568.992137,0.886227381426616,9,2278.750770863,0.7960385513582502,0.5286229674563327,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"-1,-2",5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,14234910,0.1,i6rlkhws,fresh-sun-134,0.37712871803707887,0.6745572327757365,0.5390477129300534,0.8610732428564646,0.8610732428564646,0.8637989895868624,0.5992493696885434,0.3802028908031864,1.148556985784664,0.9306767384558888,1264,0.5992493696885434,0.37762019723847234,0.37712871803707887,1763495970.6636057,0.8637989895868624,9,1264.898166234,0.8499005366244584,0.5390477129300534,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"0,1",5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,14234910,0.1,fgsvnr2m,crisp-star-135,0.3492737118482589,0.7066037043779625,0.5316468972589427,0.8450871874173398,0.8136135810256306,0.8732962774056879,0.5694198593249647,0.6159039389350484,2.0055107229607696,1.0497520537150695,1221,0.5694198593249647,0.4335087756074523,0.3492737118482589,1763497328.042397,0.8732962774056879,9,1221.442628595,0.8378855536396563,0.5316468972589427,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,0,5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,7147038,0.1,xrm3oh4r,lucky-fire-136,0.38505315873248463,0.7139134872267006,0.5369346387879466,0.8572242456304555,0.8572242456304555,0.8614882683117215,0.5918170576807255,0.4130268601958999,1.5119855300166776,0.9546536697688957,1250,0.5918170576807255,0.41150437638341136,0.38505315873248463,1763498714.3986614,0.8614882683117215,9,1250.73396279,0.8628902770871698,0.5369346387879466,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,-1,5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,7147038,0.1,bot42gfu,bumbling-deluge-137,0.4364297481944978,0.7204715430822649,0.5458269891507767,0.846494530015396,0.846494530015396,0.843090608320334,0.6386441877081662,0.4142181290328673,0.7762726064433073,0.8032374311160176,1190,0.6386441877081662,0.4142181290328673,0.4364297481944978,1763500041.0366778,0.843090608320334,9,1190.147859203,0.8025325824666839,0.5458269891507767,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,59166,0.1,nl4c9lhh,desert-grass-138,0.637345349264568,0.6490065054300653,0.5623071876695422,0.7641124246308693,0.7641124246308693,0.7595720573982172,0.8056328294681975,0.6236039681199546,0.6490065054300653,0.9573628509057016,1177,0.8056328294681975,0.6236039681199546,0.637345349264568,1763501355.5224798,0.7595720573982172,9,1177.826692526,0.9573628509057016,0.5623071876695422,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,0,freeze,,5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,59166,0.1,t7odoowc,restful-disco-139,,3.19664553226117,,0.001743070109399692,0.001743070109399692,,,4.147005032523139,3.19664553226117,1.2677977095834527,15,,4.147005032523139,,1763501507.0721018,,0,15.604368173,1.2677977095834527,,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI17,,5e-05,nep,1,,lstm,45,sum,124498974,59166,0.1,42688fd1,honest-cosmos-140,3.4478426074981687,0.917196852666641,0.9257989591360092,0.016511689421531323,0.016511689421531323,0.065,2.9323768044263123,3.622723650420841,0.917196852666641,1.2199662492425962,163,2.9323768044263123,3.622723650420841,3.4478426074981687,1763501806.1700816,0.07,9,163.732340125,1.219444265795152,0.9189176881313325,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI17,512,5e-05,nep,1,256,lstm,45,sum,162247710,37807902,0.1,shx2h4ez,rare-waterfall-141,2.1895384788513184,0.7851598102651002,0.575960099697113,0.1267388311256706,0.1267388311256706,0.41,2.083298934400082,2.9079290997466916,0.8789427026986725,1.6499736383128298,251,2.083298934400082,2.9079290997466916,2.1895384788513184,1763502193.172706,0.41,9,251.31937196,1.2139685298573424,0.5619697219133377,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,41,sum,162253858,37814050,0.1,i1ftmx0v,glorious-dust-142,0.4614505056138342,0.8680454339603386,0.627894238167711,0.76,0.76,0.8564606741573034,0.6509582267523035,0.6646814173991137,0.8680454339603386,0.9120025676311831,129,0.6509582267523035,0.6646814173991137,0.4614505056138342,1763502370.3098683,0.8564606741573034,9,129.34259346,0.8931391828367026,0.627894238167711,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"-1,-2",5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,14241058,0.1,dwuxzngu,vivid-wave-143,0.8871326492966785,0.9935500467413724,0.7178802516576502,0.6289108910891089,0.6203960396039604,0.7750936329588015,0.7720419813184702,1.1648851486243823,0.9939697127767128,1.2305534043642554,70,0.7720419813184702,1.1648851486243823,0.8871326492966785,1763502483.9199724,0.7750936329588015,9,70.920142492,1.1203058998183448,0.7178802516576502,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"0,1",5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,14241058,0.1,xo7ocdp4,gallant-planet-144,0.6795692395628168,0.9297895833761384,0.6733266903666522,0.6710891089108911,0.6441584158415842,0.802247191011236,0.7083351158470697,0.9614659389646928,0.9729558087339496,1.0778570494321311,72,0.7083351158470697,0.9558503668379076,0.6795692395628168,1763502599.5005326,0.802247191011236,9,72.75106105,1.0324538546269484,0.6698906679501694,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,0,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,7153186,0.1,lnr9rdl0,blooming-terrain-145,0.69890375369497,0.9263843876300472,0.6855753028437439,0.6798019801980199,0.667920792079208,0.7978464419475655,0.7188561556714305,0.9385173204629728,0.9501298096156356,1.1244627100878424,69,0.7188561556714305,0.9303780904146703,0.69890375369497,1763502712.224553,0.7978464419475655,9,69.532430828,1.034943121730691,0.6797143000788457,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,-1,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,7153186,0.1,m2kftm5x,swift-morning-146,0.9123220639282398,0.9847697448730468,0.7215322131521247,0.6396039603960396,0.6334653465346535,0.7744382022471911,0.7672595983364162,1.136819096839074,0.9896335375663078,1.2297701732711035,68,0.7672595983364162,1.136819096839074,0.9123220639282398,1763502824.147684,0.7744382022471911,9,68.965401866,1.1249481406542334,0.7215322131521247,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,65314,0.1,dpzsyvut,upbeat-wildflower-147,1.23233831955699,1.0778486091311614,0.7119766737414657,0.6510891089108911,0.6510891089108911,0.7267790262172285,0.7799039814579353,1.3917833128069887,1.0778486091311614,1.1525285225103397,74,0.7799039814579353,1.3917833128069887,1.23233831955699,1763502942.1693194,0.7267790262172285,9,74.63156674,1.1525285225103397,0.7119766737414657,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,0,freeze,,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,65314,0.1,bubbjqwd,sweet-wind-148,,4.250150554392597,,0.041584158415841586,0.041584158415841586,,,4.0384255369582975,4.250150554392597,5.399165590493986,2,,4.0384255369582975,,1763502987.8118658,,0,2.880066826,5.399165590493986,,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,41,sum,124505122,65314,0.1,or9ux46c,cosmic-sun-149,3.7940915453381936,1.637465976016356,1.5347502887509274,0.041584158415841586,0.041584158415841586,0.026200873362445413,1.5596093433913183,3.397568718183159,1.637465976016356,1.8131374243934557,19,1.5596093433913183,3.397568718183159,3.7940915453381936,1763503049.7726429,0.03930131004366813,9,19.804541291,1.8131374243934557,1.5168139861660754,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,41,sum,162253858,37814050,0.1,pt9wpc75,lunar-forest-150,2.9723633928590467,1.1232388709795358,1.3696402488317032,0.17663366336633662,0.14712871287128712,0.17903930131004367,1.072090137993925,3.0664570062467367,1.5057408172305269,1.399782751291105,38,1.3118039591473782,3.0664570062467367,2.9723633928590467,1763503131.8096352,0.18777292576419213,9,38.281366913,1.3786816901027563,1.3022781896799411,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,42,sum,162253858,37814050,0.1,98fznvri,vocal-frost-151,0.4535523880733533,0.8760778890741934,0.6308785659320345,0.7017821782178217,0.7017821782178217,0.8602996254681647,0.651458293216282,0.8022780161092777,0.9113275151677652,0.9477087314530176,135,0.651458293216282,0.7193552344860417,0.4535523880733533,1763503310.615559,0.8602996254681647,9,135.747888009,0.8997848832725298,0.6256963842370536,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"-1,-2",5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,14241058,0.1,38xjlrbm,pious-sky-152,0.9105161836531278,0.933560269327447,0.7113176180182325,0.6207920792079208,0.6207920792079208,0.7704119850187265,0.7989711852779102,1.2502454263857097,0.9972545990141312,1.2688296312388807,71,0.7997115749098388,1.2502454263857097,0.9105161836531278,1763503425.6693945,0.7704119850187265,9,71.607851565,1.06238555521068,0.7113176180182325,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,"0,1",5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,14241058,0.1,65vy6zgb,valiant-plasma-153,0.700196533971065,0.905524556565993,0.6647837785299351,0.6445544554455446,0.6445544554455446,0.798501872659176,0.7216690680507417,1.0461248513023451,1.0185661674254012,1.1198575776166255,70,0.7216690680507417,1.0461248513023451,0.700196533971065,1763503539.9673152,0.798501872659176,9,70.642466692,1.050996874535438,0.6647837785299351,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,0,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,7153186,0.1,z0fyzp7f,absurd-yogurt-154,0.7309271483832084,0.90413841200347,0.6790940181592877,0.6421782178217822,0.6421782178217822,0.7957865168539325,0.7376351458079806,1.0959043974923617,0.9588211672376878,1.0711752673422936,69,0.7376351458079806,1.0959043974923617,0.7309271483832084,1763503652.4921918,0.7957865168539325,9,69.717733834,1.0402730670777878,0.6790940181592877,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,-1,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,7153186,0.1,lw6cdah7,wild-glitter-155,0.933384840140182,0.9442445475512212,0.7147914176799831,0.6255445544554455,0.6255445544554455,0.7682584269662921,0.8045752440275771,1.240428795484033,0.975225914303619,1.2132875005325467,78,0.8045752440275771,1.240428795484033,0.933384840140182,1763503774.185079,0.7682584269662921,9,78.657326357,1.0601985391295785,0.7147914176799831,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,65314,0.1,nwxf0t8n,polished-brook-156,1.4051342717717203,1.122652631325297,0.7227331077114919,0.6374257425742574,0.6374257425742574,0.7148876404494382,0.8103105827217245,1.5794427557274846,1.122652631325297,1.128119965685476,68,0.8167172930883557,1.5794427557274846,1.4051342717717203,1763503885.8087678,0.7148876404494382,9,68.347162729,1.128119965685476,0.7210743962155746,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,0,freeze,,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,65314,0.1,uagm7m8s,restful-waterfall-157,,2.400454080978242,,0.032475247524752476,0.032475247524752476,,,3.652000255018178,2.400454080978242,2.5602973745364954,2,,3.652000255018178,,1763503931.3862152,,0,2.722922692,2.5602973745364954,,
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,freeze,,5,768,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,124505122,65314,0.1,4ff6crz5,comfy-glitter-158,3.559316476880203,1.4965113158273224,1.0678372632988675,0.062376237623762376,0.061386138613861385,0.03056768558951965,0.992240549695544,3.321154507929736,1.4965113158273224,1.523492301997572,19,1.0253016167853075,3.321154507929736,3.566167523246665,1763503993.2365806,0.04366812227074235,9,19.59892636,1.523492301997572,1.0678372632988675,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,42,sum,162253858,37814050,0.1,vgi2m3lg,restful-pine-159,2.879085149306918,0.8924018799432434,1.0256253173778151,0.15603960396039604,0.046336633663366336,0.1572052401746725,0.556131343263726,3.235453651730377,0.8924018799432434,1.4224768712260936,33,0.556131343263726,3.1456842830393574,2.879085149306918,1763504069.7422287,0.1572052401746725,9,33.512595015,1.3863727621512838,0.8670514556518288,8.0
gpt2,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,768,10,lora,,5,768,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,43,sum,162253858,37814050,0.1,xyxm36ep,glorious-disco-160,0.47867009447754993,0.8872379444613315,0.625406732675288,0.6776237623762377,0.6607920792079208,0.852621722846442,0.6495076925901885,0.8625177754506026,0.8886993170256662,0.9332596227438142,138,0.6495076925901885,0.844343279895216,0.47867009447754993,1763504251.3943884,0.852621722846442,9,138.572123566,0.9332596227438142,0.625406732675288,
